id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
179,177,1003500,Card,2,0,(Deadly Awakening) Super Saiyan Goku x2,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
180,177,6,SupportItem,15,0,Senzu Bean x15,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
181,178,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
182,179,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
183,180,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
184,181,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
185,182,1003500,Card,2,0,(Deadly Awakening) Super Saiyan Goku x2,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
186,182,7,TrainingField,10,0,Gravity Chamber (150G) x10,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
187,183,20,AwakeningItem,2,0,Elder Kai x2,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
188,183,19,AwakeningItem,2,0,Supreme Kai x2,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
189,184,1003500,Card,2,0,(Deadly Awakening) Super Saiyan Goku x2,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
190,184,11,Point::Stone,5,0,Dragon Stone x5,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
191,185,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
192,186,11,Point::Stone,5,0,Dragon Stone x5,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
193,187,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
194,188,11,Point::Stone,7,0,Dragon Stone x7,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
195,189,4,SpecialItem,2,0,(Gold) SSR Guaranteed Ticket x2,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
196,190,11,Point::Stone,3,0,Dragon Stone x3,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
197,191,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1",8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
198,192,5,TrainingField,5,0,King Kai's Planet (10G) x5,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
199,193,1,AwakeningItem,30,0,Gregory x30,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
200,194,6,SupportItem,15,0,Senzu Bean x15,8th World Tournament Mission Rewards,2024-07-24 07:39:45.104023,2024-07-24 07:39:45.104023
201,195,11,Point::Stone,3,0,Dragon Stone x3,8th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
202,196,4,TrainingField,10,0,Snake Way x10,8th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
203,197,8,TrainingField,5,0,Supreme Kai's Planet x5,8th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
204,198,11,Point::Stone,7,0,Dragon Stone x7,8th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
205,199,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,8th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
206,200,1005160,Card,1,0,(Saiyan Power Unleashed) Super Saiyan Goku (GT) x1,8th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
207,201,11,Point::Stone,3,0,Dragon Stone x3,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
208,202,11,Point::Stone,1,0,Dragon Stone x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
209,203,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
210,204,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
211,205,11,Point::Stone,3,0,Dragon Stone x3,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
212,206,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
213,207,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
214,208,6,TrainingField,10,0,Gravity Chamber (50G) x10,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
215,209,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
216,210,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
217,211,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
218,212,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
219,213,6,SupportItem,15,0,Senzu Bean x15,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
220,214,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
221,215,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
222,216,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
223,217,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
224,218,7,TrainingField,10,0,Gravity Chamber (150G) x10,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
225,219,19,AwakeningItem,1,0,Supreme Kai x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
226,220,11,Point::Stone,2,0,Dragon Stone x2,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
227,221,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
228,222,11,Point::Stone,5,0,Dragon Stone x5,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
229,223,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
230,224,11,Point::Stone,7,0,Dragon Stone x7,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
231,225,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
232,226,11,Point::Stone,1,0,Dragon Stone x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
233,227,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
234,228,5,TrainingField,3,0,King Kai's Planet (10G) x3,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
235,229,1,AwakeningItem,30,0,Gregory x30,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
236,230,6,SupportItem,10,0,Senzu Bean x10,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
237,231,11,Point::Stone,1,0,Dragon Stone x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
238,232,4,TrainingField,10,0,Snake Way x10,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
239,233,8,TrainingField,5,0,Supreme Kai's Planet x5,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
240,234,11,Point::Stone,5,0,Dragon Stone x5,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
241,235,20,AwakeningItem,1,0,Elder Kai x1,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
242,236,11,Point::Stone,5,0,Dragon Stone x5,6th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
243,237,11,Point::Stone,3,0,Dragon Stone x3,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
244,238,11,Point::Stone,1,0,Dragon Stone x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
245,239,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
246,240,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
247,241,11,Point::Stone,3,0,Dragon Stone x3,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
248,242,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
249,243,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
250,244,6,TrainingField,10,0,Gravity Chamber (50G) x10,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
251,245,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
252,246,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
253,247,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
254,248,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
255,249,6,SupportItem,15,0,Senzu Bean x15,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
256,250,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
257,251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
258,252,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
259,253,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
260,254,7,TrainingField,10,0,Gravity Chamber (150G) x10,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
261,255,19,AwakeningItem,1,0,Supreme Kai x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
262,256,11,Point::Stone,2,0,Dragon Stone x2,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
263,257,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
264,258,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
265,259,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
266,260,11,Point::Stone,5,0,Dragon Stone x5,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
267,261,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
268,262,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
269,263,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
270,264,11,Point::Stone,7,0,Dragon Stone x7,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
271,265,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
272,266,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
273,267,11,Point::Stone,1,0,Dragon Stone x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
274,268,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
275,269,5,TrainingField,3,0,King Kai's Planet (10G) x3,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
276,270,1,AwakeningItem,30,0,Gregory x30,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
277,271,6,SupportItem,10,0,Senzu Bean x10,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
278,272,11,Point::Stone,1,0,Dragon Stone x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
279,273,4,TrainingField,10,0,Snake Way x10,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
280,274,8,TrainingField,5,0,Supreme Kai's Planet x5,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
281,275,11,Point::Stone,5,0,Dragon Stone x5,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
282,276,20,AwakeningItem,1,0,Elder Kai x1,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
283,277,11,Point::Stone,5,0,Dragon Stone x5,7th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
284,278,11,Point::Stone,3,0,Dragon Stone x3,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
285,279,11,Point::Stone,1,0,Dragon Stone x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
286,280,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
287,281,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
288,282,11,Point::Stone,3,0,Dragon Stone x3,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
289,283,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
290,284,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
291,285,6,TrainingField,10,0,Gravity Chamber (50G) x10,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
292,286,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
293,287,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
294,288,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
295,289,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
296,290,6,SupportItem,15,0,Senzu Bean x15,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
297,291,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
298,292,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
299,293,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
300,294,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.113512,2024-07-24 07:39:45.113512
301,295,7,TrainingField,10,0,Gravity Chamber (150G) x10,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
302,296,19,AwakeningItem,1,0,Supreme Kai x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
303,297,11,Point::Stone,2,0,Dragon Stone x2,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
304,298,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
305,299,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
306,300,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
307,301,11,Point::Stone,5,0,Dragon Stone x5,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
308,302,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
309,303,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
310,304,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,9th World Tournament Mission Rewards,2024-07-24 07:39:45.122830,2024-07-24 07:39:45.122830
