id,lv,exp_type,exp_total,created_at,updated_at
1349,29,20,15864,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1350,30,20,17293,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1351,31,20,18796,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1352,32,20,20375,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1353,33,20,22031,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1354,34,20,23766,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1355,35,20,25579,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1356,36,20,27473,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1357,37,20,29450,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1358,38,20,31508,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1359,39,20,33651,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1360,40,20,35880,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1361,41,20,38194,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1362,42,20,40596,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1363,43,20,43086,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1364,44,20,45665,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1365,45,20,48335,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1366,46,20,51097,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1367,47,20,53951,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1368,48,20,56899,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1369,49,20,59941,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1370,50,20,63079,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1371,51,20,66313,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1372,52,20,69645,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1373,53,20,73076,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1374,54,20,76605,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1375,55,20,80236,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1376,56,20,83967,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1377,57,20,87801,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1378,58,20,91738,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1379,59,20,95779,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1380,60,20,99925,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1381,61,20,104176,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1382,62,20,108535,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1383,63,20,113001,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1384,64,20,117575,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1385,65,20,122259,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1386,66,20,127054,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1387,67,20,131959,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1388,68,20,136976,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1389,69,20,142106,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1390,70,20,147349,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1391,71,20,152707,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1392,72,20,158180,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1393,73,20,163769,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1394,74,20,169475,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1395,75,20,175298,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1396,76,20,181240,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1397,77,20,187302,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1398,78,20,193483,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1399,79,20,199785,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1400,80,20,206209,2024-06-26 10:53:48.361595,2024-06-26 10:53:48.361595
1401,81,20,212755,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1402,82,20,219424,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1403,83,20,226217,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1404,84,20,233134,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1405,85,20,240177,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1406,86,20,247346,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1407,87,20,254643,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1408,88,20,262066,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1409,89,20,269618,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1410,90,20,277299,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1411,91,20,285110,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1412,92,20,293052,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1413,93,20,301125,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1414,94,20,309329,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1415,95,20,317667,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1416,96,20,326138,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1417,97,20,334742,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1418,98,20,343482,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1419,99,20,352357,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1420,100,20,361369,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1421,101,20,370517,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1422,102,20,379803,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1423,103,20,389227,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1424,104,20,398790,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1425,105,20,408493,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1426,106,20,418336,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1427,107,20,428320,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1428,108,20,438445,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1429,109,20,448713,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1430,110,20,459124,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1431,111,20,469678,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1432,112,20,480376,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1433,113,20,491220,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1434,114,20,502209,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1435,115,20,513344,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1436,116,20,524626,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1437,117,20,536056,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1438,118,20,547633,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1439,119,20,559359,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1440,120,20,571235,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1441,121,20,583261,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1442,122,20,595437,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1443,123,20,607765,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1444,124,20,620245,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1445,125,20,632877,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1446,126,20,645662,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1447,127,20,658601,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1448,128,20,671694,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1449,129,20,684942,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1450,130,20,698346,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1451,131,20,711905,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1452,132,20,725622,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1453,133,20,739496,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1454,134,20,753528,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1455,135,20,767718,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1456,136,20,782068,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1457,137,20,796577,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1458,138,20,811247,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1459,139,20,826078,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1460,140,20,841070,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1461,141,20,856224,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1462,142,20,871541,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1463,143,20,887021,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1464,144,20,902665,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1465,145,20,918473,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1466,146,20,934446,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1467,147,20,950585,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1468,148,20,966890,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1469,149,20,983361,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1470,150,20,1000000,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1471,1,21,0,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1472,2,21,14,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1473,3,21,53,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1474,4,21,124,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1475,5,21,234,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1476,6,21,387,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1477,7,21,589,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1478,8,21,843,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1479,9,21,1153,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1480,10,21,1524,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1481,11,21,1958,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1482,12,21,2458,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1483,13,21,3029,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1484,14,21,3672,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1485,15,21,4391,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1486,16,21,5188,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1487,17,21,6066,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1488,18,21,7028,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1489,19,21,8076,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1490,20,21,9213,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1491,21,21,10440,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1492,22,21,11761,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1493,23,21,13177,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1494,24,21,14690,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1495,25,21,16304,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1496,26,21,18019,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1497,27,21,19838,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1498,28,21,21763,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1499,29,21,23797,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1500,30,21,25940,2024-06-26 10:53:48.372574,2024-06-26 10:53:48.372574
1501,31,21,28194,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1502,32,21,30563,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1503,33,21,33047,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1504,34,21,35648,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1505,35,21,38369,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1506,36,21,41210,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1507,37,21,44174,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1508,38,21,47263,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1509,39,21,50477,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1510,40,21,53819,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1511,41,21,57291,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1512,42,21,60893,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1513,43,21,64628,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1514,44,21,68498,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1515,45,21,72503,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1516,46,21,76645,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1517,47,21,80926,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1518,48,21,85348,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1519,49,21,89911,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1520,50,21,94618,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1521,51,21,99470,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1522,52,21,104468,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1523,53,21,109613,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1524,54,21,114908,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1525,55,21,120353,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1526,56,21,125951,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1527,57,21,131701,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1528,58,21,137607,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1529,59,21,143668,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1530,60,21,149887,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1531,61,21,156265,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1532,62,21,162802,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1533,63,21,169501,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1534,64,21,176363,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1535,65,21,183389,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1536,66,21,190580,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1537,67,21,197938,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1538,68,21,205464,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1539,69,21,213159,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1540,70,21,221024,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1541,71,21,229060,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1542,72,21,237270,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1543,73,21,245653,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1544,74,21,254212,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1545,75,21,262948,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1546,76,21,271861,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1547,77,21,280952,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1548,78,21,290224,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1549,79,21,299677,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1550,80,21,309313,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1551,81,21,319132,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1552,82,21,329136,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1553,83,21,339325,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1554,84,21,349701,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1555,85,21,360266,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1556,86,21,371020,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1557,87,21,381964,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1558,88,21,393099,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1559,89,21,404427,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1560,90,21,415949,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1561,91,21,427666,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1562,92,21,439578,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1563,93,21,451687,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1564,94,21,463994,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1565,95,21,476500,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1566,96,21,489206,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1567,97,21,502114,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1568,98,21,515223,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1569,99,21,528536,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1570,100,21,542053,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1571,101,21,555776,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1572,102,21,569705,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1573,103,21,583841,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1574,104,21,598185,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1575,105,21,612739,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1576,106,21,627504,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1577,107,21,642479,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1578,108,21,657668,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1579,109,21,673069,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1580,110,21,688685,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1581,111,21,704517,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1582,112,21,720565,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1583,113,21,736830,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1584,114,21,753313,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1585,115,21,770016,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1586,116,21,786939,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1587,117,21,804083,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1588,118,21,821450,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1589,119,21,839039,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1590,120,21,856853,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1591,121,21,874891,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1592,122,21,893156,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1593,123,21,911648,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1594,124,21,930367,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1595,125,21,949315,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1596,126,21,968493,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1597,127,21,987901,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1598,128,21,1007541,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1599,129,21,1027413,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1600,130,21,1047518,2024-06-26 10:53:48.384046,2024-06-26 10:53:48.384046
1601,131,21,1067858,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1602,132,21,1088433,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1603,133,21,1109244,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1604,134,21,1130292,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1605,135,21,1151578,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1606,136,21,1173102,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1607,137,21,1194866,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1608,138,21,1216871,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1609,139,21,1239117,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1610,140,21,1261605,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1611,141,21,1284336,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1612,142,21,1307311,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1613,143,21,1330531,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1614,144,21,1353997,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1615,145,21,1377710,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1616,146,21,1401669,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1617,147,21,1425877,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1618,148,21,1450335,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1619,149,21,1475042,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1620,150,21,1500000,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1621,1,22,0,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1622,2,22,18,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1623,3,22,70,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1624,4,22,165,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1625,5,22,311,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1626,6,22,516,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1627,7,22,785,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1628,8,22,1124,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1629,9,22,1538,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1630,10,22,2032,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1631,11,22,2610,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1632,12,22,3278,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1633,13,22,4039,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1634,14,22,4896,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1635,15,22,5855,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1636,16,22,6917,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1637,17,22,8088,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1638,18,22,9371,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1639,19,22,10768,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1640,20,22,12283,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1641,21,22,13920,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1642,22,22,15681,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1643,23,22,17569,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1644,24,22,19587,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1645,25,22,21738,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1646,26,22,24025,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1647,27,22,26451,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1648,28,22,29018,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1649,29,22,31729,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1650,30,22,34586,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1651,31,22,37593,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1652,32,22,40751,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1653,33,22,44063,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1654,34,22,47531,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1655,35,22,51158,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1656,36,22,54947,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1657,37,22,58899,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1658,38,22,63017,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1659,39,22,67303,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1660,40,22,71759,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1661,41,22,76388,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1662,42,22,81191,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1663,43,22,86171,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1664,44,22,91330,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1665,45,22,96670,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1666,46,22,102194,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1667,47,22,107902,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1668,48,22,113797,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1669,49,22,119882,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1670,50,22,126158,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1671,51,22,132627,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1672,52,22,139290,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1673,53,22,146151,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1674,54,22,153211,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1675,55,22,160471,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1676,56,22,167934,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1677,57,22,175602,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1678,58,22,183476,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1679,59,22,191557,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
1680,60,22,199849,2024-06-26 10:53:48.394415,2024-06-26 10:53:48.394415
